SaleId,fecha_hora,Total,TotalRefound,SaleReturned,Sucursal,Fecha
9348,2024-06-08 12:38:01,28,0,False,Servilletas paquete,2024-06-08
9349,2024-06-08 12:06:07,14,0,False,Jabón barra,2024-06-08
9350,2024-06-08 04:24:43,45,0,False,Vasos desechables 50 pzas,2024-06-08
9351,2024-06-08 05:17:11,25,0,False,Bolsa de plástico grande,2024-06-08
9352,2024-06-08 22:56:54,45,0,False,Vasos desechables 50 pzas,2024-06-08
9353,2024-06-08 14:31:46,28,0,False,Arroz 1kg,2024-06-08
9354,2024-06-08 06:43:42,12,0,False,Bolsa de plástico chica,2024-06-08
9355,2024-06-08 07:00:24,18,0,False,Bolsa de plástico mediana,2024-06-08
9356,2024-06-08 10:19:49,32,0,False,Frijol 1kg,2024-06-08
9357,2024-06-08 17:28:11,18,0,False,Atún en lata,2024-06-08
9358,2024-06-08 14:35:59,55,0,False,Cubiertos desechables 100 pzas,2024-06-08
9359,2024-06-08 12:22:14,55,0,False,Cubiertos desechables 100 pzas,2024-06-08
9360,2024-06-08 15:23:13,32,0,False,Frijol 1kg,2024-06-08
9361,2024-06-08 23:38:49,28,0,False,Servilletas paquete,2024-06-08
9362,2024-06-08 23:17:03,28,0,False,Arroz 1kg,2024-06-08
9363,2024-06-08 22:08:51,12,0,False,Bolsa de plástico chica,2024-06-08
9364,2024-06-08 09:53:16,25,0,False,Bolsa de plástico grande,2024-06-08
9365,2024-06-08 10:37:02,49,0,False,Aceite vegetal 1L,2024-06-08
9366,2024-06-08 08:21:39,26,0,False,Azúcar 1kg,2024-06-08
9367,2024-06-08 03:28:33,12,0,False,Bolsa de plástico chica,2024-06-08
9368,2024-06-08 11:08:45,18,0,False,Atún en lata,2024-06-08
9369,2024-06-09 14:07:36,45,0,False,Vasos desechables 50 pzas,2024-06-09
9370,2024-06-09 14:32:53,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9371,2024-06-09 12:31:03,18,0,False,Bolsa de plástico mediana,2024-06-09
9372,2024-06-09 02:14:31,49,0,False,Aceite vegetal 1L,2024-06-09
9373,2024-06-09 16:55:39,12,0,False,Bolsa de plástico chica,2024-06-09
9374,2024-06-09 07:01:41,10,0,False,Sopa de pasta,2024-06-09
9375,2024-06-09 23:41:51,12,0,False,Bolsa de plástico chica,2024-06-09
9376,2024-06-09 17:59:11,10,0,False,Sopa de pasta,2024-06-09
9377,2024-06-09 09:46:46,18,0,False,Bolsa de plástico mediana,2024-06-09
9378,2024-06-09 19:55:23,18,0,False,Atún en lata,2024-06-09
9379,2024-06-09 10:49:27,10,0,False,Sopa de pasta,2024-06-09
9380,2024-06-09 15:41:48,45,0,False,Vasos desechables 50 pzas,2024-06-09
9381,2024-06-09 15:42:44,28,0,False,Servilletas paquete,2024-06-09
9382,2024-06-09 11:21:14,14,0,False,Jabón barra,2024-06-09
9383,2024-06-09 20:49:05,45,0,False,Vasos desechables 50 pzas,2024-06-09
9384,2024-06-09 13:51:34,18,0,False,Bolsa de plástico mediana,2024-06-09
9385,2024-06-09 00:13:16,28,0,False,Servilletas paquete,2024-06-09
9386,2024-06-09 07:03:50,12,0,False,Bolsa de plástico chica,2024-06-09
9387,2024-06-09 11:49:51,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9388,2024-06-09 00:46:18,49,0,False,Aceite vegetal 1L,2024-06-09
9389,2024-06-09 13:19:04,40,0,False,Platos desechables 50 pzas,2024-06-09
9390,2024-06-09 07:32:00,49,0,False,Aceite vegetal 1L,2024-06-09
9391,2024-06-09 10:30:10,25,0,False,Bolsa de plástico grande,2024-06-09
9392,2024-06-09 09:39:20,18,0,False,Atún en lata,2024-06-09
9393,2024-06-09 05:25:46,26,0,False,Azúcar 1kg,2024-06-09
9394,2024-06-09 01:26:26,49,0,False,Aceite vegetal 1L,2024-06-09
9395,2024-06-09 23:30:52,26,0,False,Azúcar 1kg,2024-06-09
9396,2024-06-09 06:43:29,26,0,False,Azúcar 1kg,2024-06-09
9397,2024-06-09 00:52:28,40,0,False,Platos desechables 50 pzas,2024-06-09
9398,2024-06-09 02:52:13,45,0,False,Vasos desechables 50 pzas,2024-06-09
9399,2024-06-09 04:15:30,28,0,False,Arroz 1kg,2024-06-09
9400,2024-06-09 22:51:59,18,0,False,Bolsa de plástico mediana,2024-06-09
9401,2024-06-09 11:56:27,28,0,False,Arroz 1kg,2024-06-09
9402,2024-06-09 15:16:59,49,0,False,Aceite vegetal 1L,2024-06-09
9403,2024-06-09 05:43:44,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9404,2024-06-09 02:59:37,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9405,2024-06-09 22:23:34,10,0,False,Sopa de pasta,2024-06-09
9406,2024-06-09 14:12:06,12,0,False,Bolsa de plástico chica,2024-06-09
9407,2024-06-09 15:52:31,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9408,2024-06-09 08:56:26,10,0,False,Sopa de pasta,2024-06-09
9409,2024-06-09 06:52:07,28,0,False,Servilletas paquete,2024-06-09
9410,2024-06-09 05:50:21,49,0,False,Aceite vegetal 1L,2024-06-09
9411,2024-06-09 16:47:58,18,0,False,Atún en lata,2024-06-09
9412,2024-06-09 04:21:57,49,0,False,Aceite vegetal 1L,2024-06-09
9413,2024-06-09 22:12:09,10,0,False,Sopa de pasta,2024-06-09
9414,2024-06-09 21:36:16,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9415,2024-06-09 22:04:49,40,0,False,Platos desechables 50 pzas,2024-06-09
9416,2024-06-09 04:00:40,18,0,False,Atún en lata,2024-06-09
9417,2024-06-09 17:30:08,55,0,False,Cubiertos desechables 100 pzas,2024-06-09
9418,2024-06-09 08:06:40,49,0,False,Aceite vegetal 1L,2024-06-09
9419,2024-06-09 06:38:55,32,0,False,Frijol 1kg,2024-06-09
9420,2024-06-10 23:26:45,28,0,False,Arroz 1kg,2024-06-10
9421,2024-06-10 03:23:15,12,0,False,Bolsa de plástico chica,2024-06-10
9422,2024-06-10 02:06:11,40,0,False,Platos desechables 50 pzas,2024-06-10
9423,2024-06-10 14:57:12,18,0,False,Bolsa de plástico mediana,2024-06-10
9424,2024-06-10 17:01:17,28,0,False,Arroz 1kg,2024-06-10
9425,2024-06-10 09:50:20,25,0,False,Bolsa de plástico grande,2024-06-10
9426,2024-06-10 09:48:20,55,0,False,Cubiertos desechables 100 pzas,2024-06-10
9427,2024-06-10 11:47:06,26,0,False,Azúcar 1kg,2024-06-10
9428,2024-06-10 10:29:29,10,0,False,Sopa de pasta,2024-06-10
9429,2024-06-10 12:50:22,12,0,False,Bolsa de plástico chica,2024-06-10
9430,2024-06-10 03:42:53,32,0,False,Frijol 1kg,2024-06-10
9431,2024-06-10 19:29:07,10,0,False,Sopa de pasta,2024-06-10
9432,2024-06-10 00:30:45,10,0,False,Sopa de pasta,2024-06-10
9433,2024-06-10 18:37:36,49,0,False,Aceite vegetal 1L,2024-06-10
9434,2024-06-10 22:34:52,28,0,False,Servilletas paquete,2024-06-10
9435,2024-06-10 11:04:37,28,0,False,Servilletas paquete,2024-06-10
9436,2024-06-10 04:08:02,28,0,False,Servilletas paquete,2024-06-10
9437,2024-06-10 09:08:37,40,0,False,Platos desechables 50 pzas,2024-06-10
9438,2024-06-10 09:01:57,55,0,False,Cubiertos desechables 100 pzas,2024-06-10
9439,2024-06-10 05:45:20,55,0,False,Cubiertos desechables 100 pzas,2024-06-10
9440,2024-06-10 03:19:08,49,0,False,Aceite vegetal 1L,2024-06-10
9441,2024-06-10 07:30:38,18,0,False,Atún en lata,2024-06-10
9442,2024-06-10 12:40:16,26,0,False,Azúcar 1kg,2024-06-10
9443,2024-06-10 16:46:47,14,0,False,Jabón barra,2024-06-10
9444,2024-06-10 01:40:02,32,0,False,Frijol 1kg,2024-06-10
9445,2024-06-10 04:04:49,55,0,False,Cubiertos desechables 100 pzas,2024-06-10
9446,2024-06-10 04:19:28,10,0,False,Sopa de pasta,2024-06-10
9447,2024-06-10 02:11:02,49,0,False,Aceite vegetal 1L,2024-06-10
9448,2024-06-10 09:48:14,28,0,False,Arroz 1kg,2024-06-10
9449,2024-06-10 08:34:24,25,0,False,Bolsa de plástico grande,2024-06-10
9450,2024-06-10 23:38:40,45,0,False,Vasos desechables 50 pzas,2024-06-10
9451,2024-06-10 10:21:59,10,0,False,Sopa de pasta,2024-06-10
9452,2024-06-10 16:54:07,28,0,False,Arroz 1kg,2024-06-10
9453,2024-06-10 19:07:48,45,0,False,Vasos desechables 50 pzas,2024-06-10
9454,2024-06-10 08:22:37,28,0,False,Servilletas paquete,2024-06-10
9455,2024-06-10 11:21:56,12,0,False,Bolsa de plástico chica,2024-06-10
9456,2024-06-10 09:19:07,12,0,False,Bolsa de plástico chica,2024-06-10
9457,2024-06-10 18:36:30,12,0,False,Bolsa de plástico chica,2024-06-10
9458,2024-06-10 05:46:42,26,0,False,Azúcar 1kg,2024-06-10
9459,2024-06-10 02:20:32,25,0,False,Bolsa de plástico grande,2024-06-10
9460,2024-06-11 00:53:02,45,0,False,Vasos desechables 50 pzas,2024-06-11
9461,2024-06-11 04:37:30,55,0,False,Cubiertos desechables 100 pzas,2024-06-11
9462,2024-06-11 15:48:08,18,0,False,Bolsa de plástico mediana,2024-06-11
9463,2024-06-11 21:58:29,32,0,False,Frijol 1kg,2024-06-11
9464,2024-06-11 14:25:48,10,0,False,Sopa de pasta,2024-06-11
9465,2024-06-11 02:43:11,45,0,False,Vasos desechables 50 pzas,2024-06-11
9466,2024-06-11 14:48:07,14,0,False,Jabón barra,2024-06-11
9467,2024-06-11 04:33:08,49,0,False,Aceite vegetal 1L,2024-06-11
9468,2024-06-11 08:19:26,40,0,False,Platos desechables 50 pzas,2024-06-11
9469,2024-06-11 06:55:57,55,0,False,Cubiertos desechables 100 pzas,2024-06-11
9470,2024-06-11 17:18:50,49,0,False,Aceite vegetal 1L,2024-06-11
9471,2024-06-11 00:29:27,55,0,False,Cubiertos desechables 100 pzas,2024-06-11
9472,2024-06-11 07:36:00,18,0,False,Bolsa de plástico mediana,2024-06-11
9473,2024-06-11 15:41:35,45,45,True,Vasos desechables 50 pzas,2024-06-11
9474,2024-06-11 02:20:47,12,0,False,Bolsa de plástico chica,2024-06-11
9475,2024-06-11 22:49:45,28,0,False,Servilletas paquete,2024-06-11
9476,2024-06-11 07:02:12,28,0,False,Servilletas paquete,2024-06-11
9477,2024-06-11 05:08:37,14,0,False,Jabón barra,2024-06-11
9478,2024-06-11 14:51:32,12,0,False,Bolsa de plástico chica,2024-06-11
9479,2024-06-11 22:47:47,14,0,False,Jabón barra,2024-06-11
9480,2024-06-11 22:52:29,12,0,False,Bolsa de plástico chica,2024-06-11
9481,2024-06-11 00:34:19,26,0,False,Azúcar 1kg,2024-06-11
9482,2024-06-11 16:23:54,12,0,False,Bolsa de plástico chica,2024-06-11
9483,2024-06-11 21:32:34,18,0,False,Bolsa de plástico mediana,2024-06-11
9484,2024-06-11 06:36:18,18,0,False,Bolsa de plástico mediana,2024-06-11
9485,2024-06-11 10:57:58,28,0,False,Arroz 1kg,2024-06-11
9486,2024-06-11 01:50:19,12,0,False,Bolsa de plástico chica,2024-06-11
9487,2024-06-11 00:32:05,32,0,False,Frijol 1kg,2024-06-11
9488,2024-06-11 02:07:41,28,0,False,Servilletas paquete,2024-06-11
9489,2024-06-11 09:24:37,26,0,False,Azúcar 1kg,2024-06-11
9490,2024-06-11 16:42:41,55,0,False,Cubiertos desechables 100 pzas,2024-06-11
9491,2024-06-11 07:46:17,32,0,False,Frijol 1kg,2024-06-11
9492,2024-06-11 07:54:13,18,0,False,Bolsa de plástico mediana,2024-06-11
9493,2024-06-11 21:52:48,18,0,False,Bolsa de plástico mediana,2024-06-11
9494,2024-06-11 16:48:26,40,0,False,Platos desechables 50 pzas,2024-06-11
9495,2024-06-11 23:33:44,26,0,False,Azúcar 1kg,2024-06-11
9496,2024-06-11 17:00:45,12,0,False,Bolsa de plástico chica,2024-06-11
9497,2024-06-11 20:41:55,25,0,False,Bolsa de plástico grande,2024-06-11
9498,2024-06-11 00:07:06,49,0,False,Aceite vegetal 1L,2024-06-11
9499,2024-06-11 15:56:15,25,0,False,Bolsa de plástico grande,2024-06-11
9500,2024-06-12 15:43:23,55,0,False,Cubiertos desechables 100 pzas,2024-06-12
9501,2024-06-12 11:01:08,26,0,False,Azúcar 1kg,2024-06-12
9502,2024-06-12 14:35:08,28,0,False,Servilletas paquete,2024-06-12
9503,2024-06-12 23:24:40,18,0,False,Atún en lata,2024-06-12
9504,2024-06-12 06:34:31,12,0,False,Bolsa de plástico chica,2024-06-12
9505,2024-06-12 07:35:18,18,0,False,Bolsa de plástico mediana,2024-06-12
9506,2024-06-12 06:27:35,49,0,False,Aceite vegetal 1L,2024-06-12
9507,2024-06-12 03:13:46,40,0,False,Platos desechables 50 pzas,2024-06-12
9508,2024-06-12 20:35:34,26,0,False,Azúcar 1kg,2024-06-12
9509,2024-06-12 03:39:05,14,0,False,Jabón barra,2024-06-12
9510,2024-06-12 12:11:09,25,0,False,Bolsa de plástico grande,2024-06-12
9511,2024-06-12 12:57:02,28,0,False,Arroz 1kg,2024-06-12
9512,2024-06-12 19:28:28,55,0,False,Cubiertos desechables 100 pzas,2024-06-12
9513,2024-06-12 15:09:22,49,0,False,Aceite vegetal 1L,2024-06-12
9514,2024-06-12 16:44:20,26,0,False,Azúcar 1kg,2024-06-12
9515,2024-06-12 19:23:34,12,0,False,Bolsa de plástico chica,2024-06-12
9516,2024-06-12 01:07:34,28,0,False,Servilletas paquete,2024-06-12
9517,2024-06-12 04:54:50,28,0,False,Arroz 1kg,2024-06-12
9518,2024-06-12 06:52:31,45,0,False,Vasos desechables 50 pzas,2024-06-12
9519,2024-06-12 09:47:09,26,0,False,Azúcar 1kg,2024-06-12
9520,2024-06-12 14:39:31,18,0,False,Bolsa de plástico mediana,2024-06-12
9521,2024-06-12 03:05:55,18,18,True,Bolsa de plástico mediana,2024-06-12
9522,2024-06-12 21:09:28,25,0,False,Bolsa de plástico grande,2024-06-12
9523,2024-06-12 03:35:34,45,0,False,Vasos desechables 50 pzas,2024-06-12
9524,2024-06-12 01:30:25,25,0,False,Bolsa de plástico grande,2024-06-12
9525,2024-06-12 16:45:31,45,0,False,Vasos desechables 50 pzas,2024-06-12
9526,2024-06-12 05:40:14,18,0,False,Atún en lata,2024-06-12
9527,2024-06-12 14:56:24,18,0,False,Atún en lata,2024-06-12
9528,2024-06-12 03:50:33,12,0,False,Bolsa de plástico chica,2024-06-12
9529,2024-06-12 14:31:30,49,0,False,Aceite vegetal 1L,2024-06-12
9530,2024-06-12 23:40:38,28,0,False,Servilletas paquete,2024-06-12
9531,2024-06-12 10:52:07,32,0,False,Frijol 1kg,2024-06-12
9532,2024-06-12 02:58:40,18,0,False,Bolsa de plástico mediana,2024-06-12
9533,2024-06-12 16:56:44,49,0,False,Aceite vegetal 1L,2024-06-12
9534,2024-06-12 16:57:11,45,0,False,Vasos desechables 50 pzas,2024-06-12
9535,2024-06-12 14:22:31,55,0,False,Cubiertos desechables 100 pzas,2024-06-12
9536,2024-06-12 18:10:07,40,0,False,Platos desechables 50 pzas,2024-06-12
9537,2024-06-12 16:22:35,28,0,False,Servilletas paquete,2024-06-12
9538,2024-06-12 03:18:45,18,18,True,Atún en lata,2024-06-12
9539,2024-06-12 10:37:34,28,0,False,Arroz 1kg,2024-06-12
9540,2024-06-13 15:30:47,14,0,False,Jabón barra,2024-06-13
9541,2024-06-13 22:06:54,28,0,False,Arroz 1kg,2024-06-13
9542,2024-06-13 23:51:17,49,0,False,Aceite vegetal 1L,2024-06-13
9543,2024-06-13 10:41:25,10,0,False,Sopa de pasta,2024-06-13
9544,2024-06-13 09:42:16,25,0,False,Bolsa de plástico grande,2024-06-13
9545,2024-06-13 02:34:28,26,0,False,Azúcar 1kg,2024-06-13
9546,2024-06-13 19:05:34,40,0,False,Platos desechables 50 pzas,2024-06-13
9547,2024-06-13 14:47:20,55,0,False,Cubiertos desechables 100 pzas,2024-06-13
9548,2024-06-13 14:32:17,45,0,False,Vasos desechables 50 pzas,2024-06-13
9549,2024-06-13 00:30:05,49,0,False,Aceite vegetal 1L,2024-06-13
9550,2024-06-13 14:54:06,18,0,False,Atún en lata,2024-06-13
9551,2024-06-13 16:27:00,45,0,False,Vasos desechables 50 pzas,2024-06-13
9552,2024-06-13 03:58:22,40,0,False,Platos desechables 50 pzas,2024-06-13
9553,2024-06-13 16:36:41,45,0,False,Vasos desechables 50 pzas,2024-06-13
9554,2024-06-13 17:21:08,14,0,False,Jabón barra,2024-06-13
9555,2024-06-13 09:13:38,18,0,False,Atún en lata,2024-06-13
9556,2024-06-13 08:08:27,32,0,False,Frijol 1kg,2024-06-13
9557,2024-06-13 08:38:19,40,0,False,Platos desechables 50 pzas,2024-06-13
9558,2024-06-13 07:34:23,26,0,False,Azúcar 1kg,2024-06-13
9559,2024-06-13 05:47:13,14,0,False,Jabón barra,2024-06-13
9560,2024-06-13 15:40:52,12,0,False,Bolsa de plástico chica,2024-06-13
9561,2024-06-13 05:29:26,55,0,False,Cubiertos desechables 100 pzas,2024-06-13
9562,2024-06-13 06:10:37,12,0,False,Bolsa de plástico chica,2024-06-13
9563,2024-06-13 22:44:40,10,0,False,Sopa de pasta,2024-06-13
9564,2024-06-13 17:05:36,40,0,False,Platos desechables 50 pzas,2024-06-13
9565,2024-06-13 12:58:20,12,0,False,Bolsa de plástico chica,2024-06-13
9566,2024-06-13 06:48:19,18,0,False,Atún en lata,2024-06-13
9567,2024-06-13 07:28:59,49,0,False,Aceite vegetal 1L,2024-06-13
9568,2024-06-13 22:28:52,26,0,False,Azúcar 1kg,2024-06-13
9569,2024-06-13 23:38:51,40,0,False,Platos desechables 50 pzas,2024-06-13
9570,2024-06-13 17:11:09,28,0,False,Servilletas paquete,2024-06-13
9571,2024-06-13 05:08:35,32,0,False,Frijol 1kg,2024-06-13
9572,2024-06-13 03:52:16,28,0,False,Servilletas paquete,2024-06-13
9573,2024-06-13 03:40:19,12,0,False,Bolsa de plástico chica,2024-06-13
9574,2024-06-13 19:59:39,14,0,False,Jabón barra,2024-06-13
9575,2024-06-13 17:23:11,28,0,False,Arroz 1kg,2024-06-13
9576,2024-06-13 22:21:55,12,0,False,Bolsa de plástico chica,2024-06-13
9577,2024-06-13 14:07:48,28,0,False,Servilletas paquete,2024-06-13
9578,2024-06-13 00:19:58,55,0,False,Cubiertos desechables 100 pzas,2024-06-13
9579,2024-06-13 05:06:40,28,0,False,Servilletas paquete,2024-06-13
9580,2024-06-14 13:46:28,28,0,False,Arroz 1kg,2024-06-14
9581,2024-06-14 07:29:17,12,0,False,Bolsa de plástico chica,2024-06-14
9582,2024-06-14 22:12:53,26,0,False,Azúcar 1kg,2024-06-14
9583,2024-06-14 00:59:33,40,0,False,Platos desechables 50 pzas,2024-06-14
9584,2024-06-14 03:06:19,18,0,False,Atún en lata,2024-06-14
9585,2024-06-14 07:51:12,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9586,2024-06-14 15:43:42,26,0,False,Azúcar 1kg,2024-06-14
9587,2024-06-14 02:44:57,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9588,2024-06-14 03:22:32,14,0,False,Jabón barra,2024-06-14
9589,2024-06-14 07:24:38,28,0,False,Arroz 1kg,2024-06-14
9590,2024-06-14 23:07:00,28,0,False,Arroz 1kg,2024-06-14
9591,2024-06-14 23:33:52,14,0,False,Jabón barra,2024-06-14
9592,2024-06-14 05:30:21,28,0,False,Arroz 1kg,2024-06-14
9593,2024-06-14 19:06:21,14,0,False,Jabón barra,2024-06-14
9594,2024-06-14 08:44:47,49,0,False,Aceite vegetal 1L,2024-06-14
9595,2024-06-14 01:54:00,26,0,False,Azúcar 1kg,2024-06-14
9596,2024-06-14 17:34:07,18,0,False,Atún en lata,2024-06-14
9597,2024-06-14 20:22:30,25,0,False,Bolsa de plástico grande,2024-06-14
9598,2024-06-14 17:44:09,12,0,False,Bolsa de plástico chica,2024-06-14
9599,2024-06-14 04:42:24,12,0,False,Bolsa de plástico chica,2024-06-14
9600,2024-06-14 22:25:54,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9601,2024-06-14 16:15:42,18,0,False,Atún en lata,2024-06-14
9602,2024-06-14 05:37:10,14,0,False,Jabón barra,2024-06-14
9603,2024-06-14 16:06:20,25,0,False,Bolsa de plástico grande,2024-06-14
9604,2024-06-14 03:49:21,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9605,2024-06-14 16:02:45,49,0,False,Aceite vegetal 1L,2024-06-14
9606,2024-06-14 08:42:23,45,0,False,Vasos desechables 50 pzas,2024-06-14
9607,2024-06-14 01:38:28,28,0,False,Arroz 1kg,2024-06-14
9608,2024-06-14 12:00:13,14,0,False,Jabón barra,2024-06-14
9609,2024-06-14 17:53:17,45,0,False,Vasos desechables 50 pzas,2024-06-14
9610,2024-06-14 20:34:30,45,0,False,Vasos desechables 50 pzas,2024-06-14
9611,2024-06-14 10:30:50,14,0,False,Jabón barra,2024-06-14
9612,2024-06-14 16:38:24,25,0,False,Bolsa de plástico grande,2024-06-14
9613,2024-06-14 15:31:15,18,0,False,Bolsa de plástico mediana,2024-06-14
9614,2024-06-14 01:51:51,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9615,2024-06-14 17:57:58,40,0,False,Platos desechables 50 pzas,2024-06-14
9616,2024-06-14 22:51:22,32,0,False,Frijol 1kg,2024-06-14
9617,2024-06-14 02:32:02,12,0,False,Bolsa de plástico chica,2024-06-14
9618,2024-06-14 07:04:49,55,0,False,Cubiertos desechables 100 pzas,2024-06-14
9619,2024-06-14 20:22:55,40,0,False,Platos desechables 50 pzas,2024-06-14
9620,2024-06-15 01:43:11,26,0,False,Azúcar 1kg,2024-06-15
9621,2024-06-15 10:22:18,25,0,False,Bolsa de plástico grande,2024-06-15
9622,2024-06-15 11:16:12,25,0,False,Bolsa de plástico grande,2024-06-15
9623,2024-06-15 23:25:52,45,0,False,Vasos desechables 50 pzas,2024-06-15
9624,2024-06-15 18:22:01,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9625,2024-06-15 18:36:28,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9626,2024-06-15 17:47:39,18,0,False,Atún en lata,2024-06-15
9627,2024-06-15 16:08:10,18,0,False,Atún en lata,2024-06-15
9628,2024-06-15 00:22:54,18,0,False,Bolsa de plástico mediana,2024-06-15
9629,2024-06-15 08:30:42,18,0,False,Atún en lata,2024-06-15
9630,2024-06-15 20:46:33,49,0,False,Aceite vegetal 1L,2024-06-15
9631,2024-06-15 22:29:01,28,0,False,Servilletas paquete,2024-06-15
9632,2024-06-15 11:19:31,25,0,False,Bolsa de plástico grande,2024-06-15
9633,2024-06-15 02:20:34,14,0,False,Jabón barra,2024-06-15
9634,2024-06-15 10:02:30,25,0,False,Bolsa de plástico grande,2024-06-15
9635,2024-06-15 01:47:15,18,0,False,Atún en lata,2024-06-15
9636,2024-06-15 15:25:27,49,0,False,Aceite vegetal 1L,2024-06-15
9637,2024-06-15 04:17:48,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9638,2024-06-15 14:32:30,32,0,False,Frijol 1kg,2024-06-15
9639,2024-06-15 09:39:58,25,0,False,Bolsa de plástico grande,2024-06-15
9640,2024-06-15 10:24:13,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9641,2024-06-15 17:55:58,28,0,False,Arroz 1kg,2024-06-15
9642,2024-06-15 15:52:08,12,0,False,Bolsa de plástico chica,2024-06-15
9643,2024-06-15 16:03:22,25,0,False,Bolsa de plástico grande,2024-06-15
9644,2024-06-15 15:48:43,45,0,False,Vasos desechables 50 pzas,2024-06-15
9645,2024-06-15 04:12:56,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9646,2024-06-15 15:54:23,25,0,False,Bolsa de plástico grande,2024-06-15
9647,2024-06-15 08:29:32,12,0,False,Bolsa de plástico chica,2024-06-15
9648,2024-06-15 17:50:42,28,0,False,Arroz 1kg,2024-06-15
9649,2024-06-15 22:16:14,32,0,False,Frijol 1kg,2024-06-15
9650,2024-06-15 17:33:17,18,0,False,Bolsa de plástico mediana,2024-06-15
9651,2024-06-15 22:51:50,40,0,False,Platos desechables 50 pzas,2024-06-15
9652,2024-06-15 20:12:22,55,0,False,Cubiertos desechables 100 pzas,2024-06-15
9653,2024-06-15 09:29:51,32,0,False,Frijol 1kg,2024-06-15
9654,2024-06-15 20:57:22,18,0,False,Bolsa de plástico mediana,2024-06-15
9655,2024-06-15 20:50:53,49,0,False,Aceite vegetal 1L,2024-06-15
9656,2024-06-15 07:45:16,18,0,False,Bolsa de plástico mediana,2024-06-15
9657,2024-06-15 08:10:18,28,0,False,Servilletas paquete,2024-06-15
9658,2024-06-15 11:09:41,28,0,False,Arroz 1kg,2024-06-15
9659,2024-06-15 05:36:51,10,0,False,Sopa de pasta,2024-06-15
9660,2024-06-15 06:24:06,18,0,False,Atún en lata,2024-06-15
9661,2024-06-15 16:52:07,49,0,False,Aceite vegetal 1L,2024-06-15
9662,2024-06-15 11:45:08,25,0,False,Bolsa de plástico grande,2024-06-15
9663,2024-06-15 10:20:10,28,0,False,Arroz 1kg,2024-06-15
9664,2024-06-15 21:35:50,32,0,False,Frijol 1kg,2024-06-15
9665,2024-06-15 02:58:38,40,0,False,Platos desechables 50 pzas,2024-06-15
9666,2024-06-15 01:11:50,10,0,False,Sopa de pasta,2024-06-15
9667,2024-06-15 20:22:57,40,0,False,Platos desechables 50 pzas,2024-06-15
9668,2024-06-15 16:52:26,28,0,False,Servilletas paquete,2024-06-15
9669,2024-06-15 16:13:03,45,0,False,Vasos desechables 50 pzas,2024-06-15
9670,2024-06-16 19:05:22,12,0,False,Bolsa de plástico chica,2024-06-16
9671,2024-06-16 04:15:47,28,0,False,Arroz 1kg,2024-06-16
9672,2024-06-16 17:08:42,12,0,False,Bolsa de plástico chica,2024-06-16
9673,2024-06-16 04:41:45,26,0,False,Azúcar 1kg,2024-06-16
9674,2024-06-16 15:28:32,40,0,False,Platos desechables 50 pzas,2024-06-16
9675,2024-06-16 02:34:42,55,0,False,Cubiertos desechables 100 pzas,2024-06-16
9676,2024-06-16 00:08:59,18,0,False,Bolsa de plástico mediana,2024-06-16
9677,2024-06-16 03:38:21,49,0,False,Aceite vegetal 1L,2024-06-16
9678,2024-06-16 02:35:56,12,0,False,Bolsa de plástico chica,2024-06-16
9679,2024-06-16 21:10:35,10,0,False,Sopa de pasta,2024-06-16
9680,2024-06-16 22:14:50,12,0,False,Bolsa de plástico chica,2024-06-16
9681,2024-06-16 23:09:03,40,0,False,Platos desechables 50 pzas,2024-06-16
9682,2024-06-16 20:46:08,26,0,False,Azúcar 1kg,2024-06-16
9683,2024-06-16 16:30:22,12,0,False,Bolsa de plástico chica,2024-06-16
9684,2024-06-16 03:46:26,45,0,False,Vasos desechables 50 pzas,2024-06-16
9685,2024-06-16 06:11:45,14,0,False,Jabón barra,2024-06-16
9686,2024-06-16 07:13:51,45,0,False,Vasos desechables 50 pzas,2024-06-16
9687,2024-06-16 21:10:00,18,0,False,Bolsa de plástico mediana,2024-06-16
9688,2024-06-16 12:15:50,55,0,False,Cubiertos desechables 100 pzas,2024-06-16
9689,2024-06-16 04:20:40,25,0,False,Bolsa de plástico grande,2024-06-16
9690,2024-06-16 01:01:35,18,0,False,Atún en lata,2024-06-16
9691,2024-06-16 05:37:05,28,0,False,Servilletas paquete,2024-06-16
9692,2024-06-16 20:59:06,10,0,False,Sopa de pasta,2024-06-16
9693,2024-06-16 05:11:37,10,0,False,Sopa de pasta,2024-06-16
